Academic_Year,UDISE_Code,district_name & code,block_name & code,School_Name,PP3_B,PP3_G,PP3_T,PP2_B,PP2_G,PP2_T,PP1_B,PP1_G,PP1_T,C1B,C1G,C1T,C2B,C2G,C2T,C3B,C3G,C3T,C4B,C4G,C4T,C5B,C5G,C5T,C6B,C6G,C6T,C7B,C7G,C7T,C8B,C8G,C8T,C9B,C9G,C9T,C10B,C10G,C10T,C11B,C11G,C11T,C12B,C12G,C12T,Total
2025-26,28232201201,CHITTOOR,NINDRA,MPPS NINDRA,0,0,0,0,0,0,0,0,0,2,2,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2025-26,28234800602,CHITTOOR,PALASAMUDRAM,MPPS PALASAMUDRAM,0,0,0,0,0,0,0,0,0,3,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2025-26,28234100301,CHITTOOR,PULICHERLA,MPPS PULICHERLA,0,0,0,0,0,0,3,4,7,3,5,8,5,5,10,2,3,5,4,8,12,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2025-26,28233790845,CHITTOOR,PUNGANUR,MPLHS KOTHAINDLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,56,171,124,68,192,88,84,172,132,74,206,86,92,178,0,0,0,0,0,0,919
2025-26,28236301305,CHITTOOR,RAMAKUPPAM,ZPHS RAMAKUPPAM(BOYS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,28,24,5,29,24,5,29,27,1,28,27,0,27,0,0,0,0,0,0,141
2025-26,28234702506,CHITTOOR,S.R.PURAM,ZP.HS S.R. PURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,53,31,29,60,28,40,68,47,33,80,51,32,83,0,0,0,0,0,0,344
2025-26,28236404002,CHITTOOR,SANTHIPURAM,MPPS THUMMISI,0,0,0,0,0,0,0,0,0,3,0,3,1,3,4,1,4,5,2,6,8,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2025-26,28234000601,CHITTOOR,SODAM,MPPS SODAM,0,0,0,0,0,0,0,0,0,18,17,35,14,15,29,19,20,39,25,32,57,30,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
2025-26,28233900801,CHITTOOR,SOMALA,MPPS SOMALA,0,0,0,0,0,0,0,0,0,14,9,23,9,11,20,8,3,11,15,18,33,11,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
2025-26,28235301805,CHITTOOR,THAVANAMPALLE,ZPHS  THAVANAMPALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,45,34,44,78,34,28,62,42,39,81,43,39,82,0,0,0,0,0,0,348
2025-26,28234301012,CHITTOOR,VEDURUKUPPAM,MPPS PACHIKAPALLAM,0,0,0,0,0,0,0,0,0,3,4,7,4,5,9,11,17,28,9,13,22,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2025-26,28232100606,CHITTOOR,VIJAYAPURAM,ZPHS PANNUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,1,3,4,6,3,9,21,26,47,33,35,68,35,47,82,30,38,68,35,30,65,0,0,0,0,0,0,352
2025-26,28235600701,CHITTOOR,YADAMARI,MPPS YADAMARI,0,0,0,0,0,0,0,0,0,8,8,16,2,7,9,8,15,23,18,25,43,18,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
2025-26,28151500205,EAST GODAVARI,CHAGALLU,"MPPS (VVSS), CHAGALLU",0,0,0,0,0,0,0,0,0,2,3,5,0,7,7,7,6,13,5,4,9,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2025-26,28141700312,EAST GODAVARI,GOKAVARAM,MPPS (MAIN) GOKAVARAM,0,0,0,0,0,0,0,0,0,14,3,17,15,13,28,11,15,26,8,15,23,13,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
2025-26,28141600604,EAST GODAVARI,KORUKONDA,MPPS (NO.4) KORUKONDA,0,0,0,0,0,0,0,0,0,3,5,8,2,3,5,3,2,5,4,4,8,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2025-26,28153000202,EAST GODAVARI,PERAVALI,"MPPS (NO.3), KANURU",0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,0,2,2,4,1,5,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2025-26,28141500709,EAST GODAVARI,SEETHANAGARAM,MPPS (NO.2) SEETHANAGARAM,0,0,0,0,0,0,0,0,0,3,8,11,4,9,13,9,11,20,16,14,30,15,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2025-26,28162201111,ELURU,AGIRIPALLI,MPPS AGIRIPALLI MAIN (MAIN),0,0,0,0,0,0,2,0,2,0,4,4,4,2,6,8,14,22,8,13,21,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2025-26,28152000308,ELURU,BHIMADOLE,ZPHS BHIMADOLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,72,147,98,101,199,108,92,200,109,117,226,99,84,183,0,0,0,0,0,0,955
2025-26,28151202406,ELURU,DWARAKATIRUMALA,ZPHS PLUS PANGIDIGUDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,69,35,37,72,39,31,70,36,32,68,44,39,83,0,0,0,0,0,0,362
2025-26,28164901002,ELURU,KALIDINDI,MPUPS  (URDU)KALIDINDI,0,0,0,0,0,0,0,0,0,4,3,7,6,4,10,5,4,9,5,2,7,4,6,10,1,7,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2025-26,28150600413,ELURU,KOYYALAGUDEM,"MPPS (MAIN), KOYYALAGUDEM",0,0,0,0,0,0,0,0,0,3,1,4,9,8,17,5,10,15,10,8,18,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2025-26,28164701504,ELURU,MANDAVALLI,Z P H S LOKUMUDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,5,4,9,2,3,5,12,11,23,9,15,24,13,16,29,17,17,34,11,17,28,0,0,0,0,0,0,161
2025-26,28162500101,ELURU,MUSUNURU,MPPS RAMANAKKAPETA(MAIN),0,0,0,0,0,0,0,0,0,5,5,10,6,5,11,8,11,19,8,5,13,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2025-26,28152101306,ELURU,PEDAVEGI,"MPPS, PEDAVEGI",0,0,0,0,0,0,0,0,0,8,6,14,8,3,11,5,10,15,7,11,18,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2025-26,28150800713,ELURU,T.NARSAPURAM,"MPPS, T NARASAPURAM",0,0,0,0,0,0,0,0,0,3,7,10,4,6,10,6,5,11,10,11,21,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2025-26,28151900410,ELURU,UNGUTURU,ZPHS UNGUTURU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44,73,40,45,85,34,47,81,34,47,81,45,49,94,0,0,0,0,0,0,414
2025-26,28154700208,ELURU,VELAIRPADU,ZPHS VELERUPADU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,47,35,31,66,38,25,63,45,30,75,35,33,68,0,0,0,0,0,0,319
2025-26,28174700601,GUNTUR,KAKUMANU,MPPS KAKUMANU,0,0,0,0,0,0,0,0,0,14,9,23,21,10,31,13,13,26,11,12,23,12,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2025-26,28172900901,GUNTUR,KOLLIPARA,MPPS (R) KOLLIPARA,0,0,0,0,0,0,0,0,0,5,1,6,5,4,9,10,1,11,9,11,20,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2025-26,28172400704,GUNTUR,PHIRANGIPURAM,MPPS(PPN) PHIRANGIPURAM,0,0,0,0,0,0,0,0,0,2,5,7,3,5,8,2,1,3,2,3,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2025-26,28174890726,GUNTUR,PONNURU,ZPHS NIDUBROLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,89,50,40,90,64,58,122,75,62,137,96,65,161,0,0,0,0,0,0,599
2025-26,28202801201,KADAPA,ATLUR,MPPS ATLOOR (MAIN),0,0,0,0,0,0,1,0,1,5,8,13,4,1,5,4,12,16,9,7,16,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2025-26,28200801901,KADAPA,B.KODUR,MPPS PAYALAKUNTA,0,0,0,0,0,0,0,0,0,2,2,4,1,2,3,4,5,9,1,5,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2025-26,28200700608,KADAPA,B.MATTAM,MPPS K.M.PALLE,0,0,0,0,0,0,6,2,8,12,11,23,12,12,24,18,21,39,15,21,36,11,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
2025-26,28203201211,KADAPA,C.K.DINNE,MPPS MOOLAVANKA T,0,0,0,0,0,0,0,0,0,4,3,7,5,3,8,3,1,4,3,1,4,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2025-26,28203501102,KADAPA,CHAKRAYAPET,MPPS NAGULAGUTTAPALLI (PHC),0,0,0,0,0,0,0,0,0,7,5,12,7,5,12,5,6,11,6,9,15,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2025-26,28201401001,KADAPA,CHAPADU,MPPS CHAPADU,0,0,0,0,0,0,0,0,0,5,8,13,10,3,13,5,3,8,5,5,10,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
2025-26,28200500805,KADAPA,DUVVUR,MPPS DUVVUR,0,0,0,0,0,0,0,0,0,6,18,24,7,12,19,7,15,22,11,9,20,14,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
2025-26,28200901806,KADAPA,KALASAPADU,MPPS URDU KALASAPADU,0,0,0,0,0,0,0,0,0,3,1,4,1,3,4,2,4,6,3,0,3,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2025-26,28200102409,KADAPA,KONDAPURAM,ZPHS KONDAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,13,13,26,16,2,18,10,6,16,10,5,15,0,0,0,0,0,0,89
2025-26,28201701010,KADAPA,MUDDANUR,MPPS STATION WARD,0,0,0,0,0,0,0,0,0,4,6,10,11,11,22,6,12,18,13,11,24,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
2025-26,28200202402,KADAPA,MYLAVARAM,MPPS MYLAVARAM DAM,0,0,0,0,0,0,0,0,0,4,9,13,3,6,9,19,19,38,13,20,33,13,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2025-26,28200401205,KADAPA,RAJUPALEM,ZPHS RAJUPALEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,1,7,3,3,6,13,6,19,18,7,25,18,8,26,14,7,21,22,2,24,0,0,0,0,0,0,135
2025-26,28205102803,KADAPA,S.V.KASINAYAN,MPPS NARASAPURAM T,0,0,0,0,0,0,0,0,0,3,11,14,4,9,13,7,4,11,1,1,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2025-26,28201801203,KADAPA,SIMHADRIPURAM,MPPS SIMHADRIPURAM HW,0,0,0,0,0,0,0,0,0,2,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2025-26,28202200301,KADAPA,THONDUR,MPPS THONDUR (MAIN),0,0,0,0,0,0,0,0,0,4,3,7,8,6,14,8,5,13,8,8,16,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2025-26,28202300301,KADAPA,V.N.PALLE,MPPS URUTURU,0,0,0,0,0,0,0,0,0,3,1,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2025-26,28202101001,KADAPA,VEMULA,MPPS VEMULA(M),0,0,0,0,0,0,0,0,0,8,3,11,4,10,14,8,8,16,12,10,22,13,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
2025-26,28202491210,KADAPA,YERRAGUNTLA,MPPS 2ND WARD YERRAGUNTLA,0,0,0,0,0,0,0,0,0,3,5,8,5,3,8,6,5,11,8,3,11,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2025-26,28140800911,KAKINADA,GOLLAPROLU,MPPS (GN) GOLLAPROLU,0,0,0,8,1,9,1,0,1,1,1,2,1,2,3,0,4,4,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2025-26,28143600609,KAKINADA,KARAPA,ZPHS KARAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,72,43,63,106,72,65,137,77,64,141,82,110,192,0,26,26,0,23,23,697
2025-26,28141901602,KAKINADA,KIRLAMPUDI,MPPS (NO.1) KIRLAMPUDI,0,0,0,0,0,0,0,0,0,4,7,11,7,2,9,4,1,5,3,4,7,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2025-26,28140501104,KAKINADA,KOTANANDURU,MPPS KOTANANDURU,0,0,0,0,0,0,0,0,0,4,7,11,7,7,14,6,8,14,6,11,17,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2025-26,28142090601,KAKINADA,PEDDAPURAM,MG MPL PS  PDP,0,0,0,0,0,0,0,0,0,2,1,3,2,4,6,4,10,14,6,16,22,9,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2025-26,28141004006,KAKINADA,PRATIPADU,ZPHS DHARMAVARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,90,52,51,103,48,46,94,54,54,108,49,35,84,0,0,0,0,0,0,479
2025-26,28143700631,KAKINADA,THALLAREVU,ZPHS LAKSHMIPATHIPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,44,21,31,52,18,29,47,32,34,66,19,34,53,0,0,0,0,0,0,262
2025-26,28140700910,KAKINADA,THONDANGI,MPUPS PAMPADIPETA,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,2,1,3,1,1,2,3,6,9,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2025-26,28140691409,KAKINADA,TUNI,MPL PS  VV PETA TUNI,0,0,0,0,0,0,0,0,0,4,4,8,7,6,13,11,12,23,10,11,21,13,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
2025-26,28142201301,KAKINADA,U.KOTHAPALLI,MPPS SN (NO.1) UPPADA,0,0,0,0,0,0,0,0,0,22,19,41,10,18,28,17,17,34,21,14,35,24,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
2025-26,28145500701,KONASEEMA,ALLAVARAM,MPPS GODILANKA,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,4,2,6,0,2,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2025-26,28144301201,KONASEEMA,ATREYAPURAM,MPPS LOLLA,0,0,0,0,0,0,0,0,0,1,6,7,5,4,9,2,11,13,9,4,13,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2025-26,28145100701,KONASEEMA,I.POLAVARAM,MPPS T KOTHAPALLI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-26,28144501602,KONASEEMA,K.GANGAVARAM,MPPS (NO.1) GANGAVARAM,0,0,0,0,0,0,0,0,0,2,3,5,3,2,5,3,2,5,1,4,5,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2025-26,28144101203,KONASEEMA,KAPILESWARAPURAM,MPPS (DC) KAPILESWARAPURAM,0,0,0,0,0,0,0,0,0,4,2,6,3,6,9,4,5,9,5,6,11,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2025-26,28145200101,KONASEEMA,KATRENIKONA,MPPS CHEYYERU,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2025-26,28144600301,KONASEEMA,KOTHAPETA,MPPS (GTN) KOTHAPETA,0,0,0,0,0,0,0,0,0,4,7,11,4,2,6,3,4,7,3,4,7,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2025-26,28145800702,KONASEEMA,MALIKIPURAM,MPPS BATTELANKA,0,0,0,0,0,0,0,0,0,2,0,2,3,3,6,0,1,1,6,5,11,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2025-26,28143990904,KONASEEMA,RAMACHANDRAPURAM,SJ MPL PS PILLAVARI STREET,0,0,0,0,0,0,0,0,0,4,6,10,5,5,10,12,9,21,10,13,23,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2025-26,28144000501,KONASEEMA,RAYAVARAM,MPPS (MAIN) SOMESWARAM,0,0,0,0,0,0,0,0,0,9,11,20,6,5,11,13,11,24,8,13,21,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2025-26,28145300910,KONASEEMA,UPPALAGUPTAM,MPPS UPPALAGUPTAM,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2025-26,28164500604,KRISHNA,BANTUMILLI,GOVT HS BANTUMILLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,7,10,17,6,2,8,8,1,9,6,8,14,0,0,0,0,0,0,58
2025-26,28162601701,KRISHNA,BAPULAPADU,MPPS VEERAVALLI(M),0,0,0,4,2,6,1,0,1,0,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2025-26,28163200902,KRISHNA,CHALLAPALLI,MPPS CHALLAPALLI (URDU),0,0,0,0,0,0,0,0,0,5,1,6,4,0,4,4,2,6,4,2,6,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2025-26,28163100101,KRISHNA,GHANTASALA,MPMPS SRIKAKULAM,0,0,0,0,0,0,0,0,0,4,1,5,6,6,12,2,4,6,5,7,12,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2025-26,28164301004,KRISHNA,GUDLAVALLERU,MPPS AMBEDKARNAGAR,0,0,0,0,0,0,0,0,0,1,1,2,0,5,5,2,2,4,4,3,7,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2025-26,28163001401,KRISHNA,MOVVA,MPPS MOVVA (R),0,0,0,0,0,0,0,0,0,2,2,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2025-26,28164000902,KRISHNA,PEDAPARAPUDI,MPPS VANAPAMULA  (HW),0,0,0,0,0,0,0,0,0,1,4,5,1,5,6,3,1,4,4,3,7,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2025-26,28161900408,KRISHNA,THOTLAVALLURU,ZPHS NORTH VALLURU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,29,25,54,36,24,60,47,47,94,36,29,65,0,4,4,0,3,3,297
2025-26,28212601901,KURNOOL,ASPARI,MPPS(M) ASPARI,0,0,0,0,0,0,0,0,0,6,8,14,11,9,20,3,19,22,10,24,34,22,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
2025-26,28215301201,KURNOOL,CHIPPAGIRI,MPPS(M) CHIPPAGIRI,0,0,0,0,0,0,0,1,1,4,7,11,12,15,27,12,12,24,11,22,33,7,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
2025-26,28212701208,KURNOOL,DEVANAKONDA,ZPHS DEVANAKONDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,78,144,106,92,198,98,78,176,111,75,186,83,86,169,0,0,0,0,0,0,873
2025-26,28210600601,KURNOOL,GUDUR,MPPS(MAIN) GUDUR,0,0,0,0,0,0,0,0,0,5,14,19,15,10,25,13,8,21,8,9,17,17,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
2025-26,28215401301,KURNOOL,HALAHARVI,MPPS(AA) HALAHARVI,0,0,0,0,0,0,0,0,0,3,12,15,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2025-26,28212401003,KURNOOL,HOLAGUNDA,MPPS(XTH WARD) HOLAGUNDA,0,0,0,0,0,0,0,0,0,13,18,31,30,20,50,18,19,37,18,17,35,25,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
2025-26,28211900301,KURNOOL,KODUMUR,MPPS KONDAPETA,0,0,0,0,0,0,0,0,0,10,18,28,21,24,45,27,39,66,21,26,47,15,27,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
2025-26,28210102701,KURNOOL,KOWTHALAM,MPPS(K) KOWTHALAM,0,0,0,0,0,0,0,0,0,16,26,42,12,11,23,13,21,34,15,21,36,18,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
2025-26,28212800502,KURNOOL,KRISHNAGIRI,MPPS KRISHNAGIRI,0,0,0,0,0,0,0,0,0,3,3,6,7,8,15,17,15,32,15,12,27,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
2025-26,28210791253,KURNOOL,KURNOOL,"MPPS R.COLONY, NANDANAPALLI",0,0,0,0,0,0,0,0,0,6,8,14,10,6,16,10,10,20,11,15,26,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2025-26,28215200801,KURNOOL,MADDIKERA,MPPS(MAIN) MADDIKERA,0,0,0,0,0,0,0,0,0,2,8,10,9,5,14,9,12,21,0,6,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2025-26,28210300904,KURNOOL,MANTRALAYAM,MPPS(RNS) MANTRALAYAM,0,0,0,0,0,0,0,0,0,13,15,28,20,24,44,17,16,33,13,19,32,22,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
2025-26,28210401603,KURNOOL,NANDAVARAM,MPPS(SPL) NANDAVARAM,0,0,0,0,0,0,0,0,0,23,31,54,25,33,58,26,29,55,33,33,66,30,41,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
2025-26,28212201103,KURNOOL,PEDDAKADUBUR,MPPS(M) PEDDA KADUBUR,0,0,0,0,0,0,0,0,0,17,21,38,13,32,45,22,21,43,21,25,46,13,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
2025-26,28215000707,KURNOOL,TUGGALI,ZPHS TUGGALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,59,28,38,66,43,29,72,32,29,61,35,25,60,0,0,0,0,0,0,318
2025-26,28111401503,MANYAM,BHAMINI,MPPS BHAMINI COLONY,0,0,0,0,0,0,0,0,0,7,11,18,5,11,16,11,10,21,5,5,10,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
2025-26,28120207502,MANYAM,G.L.PURAM,MPPS ELWINPETA PB COL,0,0,0,0,0,0,0,0,0,3,5,8,7,2,9,8,9,17,9,8,17,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2025-26,28121201402,MANYAM,PACHIPENTA,MPPS PACHIPENTA YEDLA ST,0,0,0,0,0,0,0,0,0,5,6,11,12,5,17,6,12,18,4,4,8,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2025-26,28111304704,MANYAM,SEETHAMPETA,GES SEETHAMPETA,0,0,0,0,0,0,0,0,0,3,4,7,3,1,4,3,3,6,6,8,14,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2025-26,28120802201,MANYAM,SEETHANAGARAM,MPPS SEETANAGARAM,0,0,0,0,0,0,0,0,0,8,2,10,4,7,11,5,5,10,6,3,9,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2025-26,28211100114,NANDYAL,ATMAKUR,"MPPS(U), KOTHAPETA",0,0,0,0,0,0,0,0,0,4,5,9,5,13,18,4,6,10,5,9,14,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2025-26,28213300810,NANDYAL,BANDIATMAKUR,ZPHS BANDI ATMAKUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,6,6,12,6,10,16,20,31,51,31,29,60,45,29,74,38,38,76,54,31,85,0,0,0,0,0,0,387
